count,State,Crop_Year,,Crop,Season,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Precipitation_val,Temperature_val,DTR,EVI,FPAR,LAI,NDMI,NDVI,VHI,Yield,Avg_Yield,Yield_Anomaly
360,Nagaland,2002,,rice,kharif,150000,223400,1536.6,14200500,37500,1002.2727672191603,24.593723842075892,6.949098706,0.504437879,0.64490991,3.474324324,0.523725657,0.727022727,0.476672609,1.46375,1.936670455,-0.472920455
361,Nagaland,2003,,rice,kharif,155000,220990,1709.8,15341900,37200,1272.2544308624097,24.85937717982701,6.420449555,0.500684848,0.590217391,3.082608696,0.537139039,0.704710606,0.461535159,1.36,1.936670455,-0.576670455
362,Nagaland,2004,,rice,kharif,153000,259750,1711.5,16576020,32130,1341.916946097144,24.336356026785715,6.618227272,0.465554545,0.583188406,3.067391304,0.537225037,0.681063636,0.462511543,1.65625,1.936670455,-0.280420455
363,Nagaland,2005,,rice,kharif,155500,261300,1568.6,18647560,32655,1101.9317886802767,25.086621965680802,6.866951299,0.508278788,0.624855072,3.345289855,0.52919306,0.73025,0.482160115,1.6425,1.936670455,-0.294170455
364,Nagaland,2006,,rice,kharif,163680,261920,1362.5,20903572.8,36009.6,926.4439594511475,25.030075073242188,7.059369585,0.518678788,0.64942029,3.522101449,0.522259347,0.759072727,0.501146865,1.595,1.936670455,-0.341670455
365,Nagaland,2007,,rice,kharif,166000,308800,1769,22144400,26560,1388.869602788772,24.993377685546875,7.053180698,0.489415152,0.585253623,3.138405797,0.530038532,0.709689394,0.475757804,1.8275,1.936670455,-0.109170455
366,Nagaland,2008,,rice,kharif,173100,345090,1540.9,24760224,15579,1320.7244108691812,24.620978219168528,6.659134519,0.484574242,0.599311594,3.177173913,0.536203141,0.703572727,0.46491067,1.964545455,1.936670455,0.027875
367,Nagaland,2009,,rice,kharif,168570,240310,1225.9,26266577.4,28656.9,1163.9181017327521,25.23836408342634,6.661561032,0.510333333,0.62865942,3.360144928,0.522035369,0.733666667,0.477736293,1.393636364,1.936670455,-0.543034091
368,Nagaland,2010,,rice,kharif,180060,378210,1771.8,29909766.6,43214.4,1505.2441695018538,25.007128034319198,6.524758472,0.480615,0.585434783,3.007246377,0.539343279,0.703945,0.465656392,2.051818182,1.936670455,0.115147727
369,Nagaland,2011,,rice,kharif,179050,376390,1544.354545,29994456,59086.5,1148.0029624152396,25.003941127232142,7.446978536,0.513756061,0.620507246,3.320289855,0.529006702,0.737769697,0.486934594,2.049090909,1.936670455,0.112420454
370,Nagaland,2012,,rice,kharif,179780,396230,1296.6,27110824,55731.8,944.6102778118636,24.383985246930802,6.788365332,0.508242424,0.599311594,3.164492754,0.528167076,0.730565152,0.481077825,2.15,1.936670455,0.213329545
371,Nagaland,2013,,rice,kharif,185670,419640,1350.9,26827458.3,50130.9,1093.8876093210918,25.326732090541295,6.992006367,0.505254545,0.638586957,3.45326087,0.529794003,0.730612121,0.492035697,2.203636364,1.936670455,0.266965909
372,Nagaland,2014,,rice,kharif,191230,443450,1333.3,28868080.8,63105.9,1013.9305748636169,25.542079380580358,6.879113055,0.484172727,0.611304348,3.24384058,0.523254807,0.712025758,0.462729283,2.260909091,1.936670455,0.324238636
373,Nagaland,2015,,rice,kharif,176790,427240,1308.3,27916908.9,58340.7,1006.9110114271087,25.156450544084823,7.037182398,0.49774697,0.616485507,3.298550725,0.527846032,0.72445,0.472638671,2.41,1.936670455,0.473329545
374,Nagaland,2016,,rice,kharif,201860,491660,1959.8,30935045,70651,1147.2758863041443,25.55607169015067,6.505560426,0.484948485,0.607391304,3.273913043,0.526578174,0.705540909,0.46233546,2.391818182,1.936670455,0.455147727
375,Nagaland,2017,,rice,kharif,206750,509590,1722.1,32550720,78565,1283.2596454726797,25.396052769252233,5.935140543,0.493480303,0.60365942,3.236594203,0.528344338,0.713156061,0.477243984,2.421818182,1.936670455,0.485147727
376,Nagaland,2018,,rice,kharif,208990,519600,1372.7,33898178,73146.5,1118.4769358799927,25.331802368164062,6.641348428,0.482174242,0.610507246,3.22826087,0.533706684,0.701622727,0.46833491,2.444545455,1.936670455,0.507875
377,Nagaland,2019,,rice,kharif,211280,528920,1593,36289452.8,78173.6,1006.9322441661997,25.383113316127233,6.239722323,0.510759091,0.616521739,3.330072464,0.528097976,0.767393939,0.505768692,2.459090909,1.936670455,0.522420454
378,Nagaland,2020,,rice,kharif,NA,NA,NA,NA,NA,1133.9660303103071,25.416946411132812,6.280539131,0.49815,0.569746377,2.998188406,0.537542064,0.706354545,0.467983401,NA,1.936670455,NA
379,Odisha,2000,,rice,kharif,NA,NA,NA,NA,NA,895.2998742483752,26.891261050575658,9.358386765,0.359363979,0.419979981,1.342726356,0.504357671,0.554938079,0.595002631,NA,1.284444444,NA
380,Odisha,2001,,rice,kharif,4500000,7220000,1672.5,459585000,1170000,1446.0198141165863,26.953150699013158,7.766483447,0.315077358,0.419417555,1.332280558,0.507004437,0.49002813,0.611492053,1.583666667,1.284444444,0.299222223
381,Odisha,2002,,rice,kharif,4273000,3278000,1102.8,404524910,1068250,929.7856651299486,26.834915964226973,9.100166202,0.37553705,0.44281489,1.381489036,0.502809421,0.569893482,0.595287771,0.753333333,1.284444444,-0.531111111
382,Odisha,2003,,rice,kharif,4501000,6801000,1648.2,445508980,1080240,1396.4685740707148,26.855152330900495,8.073494896,0.339751458,0.376115669,1.175307629,0.514816734,0.52473928,0.598618595,1.516333333,1.284444444,0.231888889
383,Odisha,2004,,rice,kharif,NA,NA,NA,NA,NA,1054.321268711239,26.52141691509046,8.809977485,0.368123156,0.418088597,1.321862182,0.508503489,0.568310635,0.616606255,NA,1.284444444,NA
384,Odisha,2005,,rice,kharif,NA,NA,NA,NA,NA,1293.5458858358234,27.05997828433388,8.810512933,0.353040823,0.382744053,1.192821985,0.510775787,0.547577015,0.608250605,NA,1.284444444,NA
385,Odisha,2006,,rice,kharif,NA,NA,NA,NA,NA,1486.1315621153306,27.02558015522204,7.237503205,0.359126244,0.410767022,1.294134537,0.507062316,0.559097599,0.610440833,NA,1.284444444,NA
386,Odisha,2007,,rice,kharif,NA,NA,NA,NA,NA,1452.0836044670523,26.922645970394736,8.761926649,0.369015094,0.407608696,1.271164889,0.508651283,0.57184271,0.622094613,NA,1.284444444,NA
387,Odisha,2008,,rice,kharif,NA,NA,NA,NA,NA,1324.4287040943377,26.717395983244245,8.358235902,0.343117839,0.398424938,1.231706317,0.505439168,0.531771527,0.617819168,NA,1.284444444,NA
388,Odisha,2009,,rice,kharif,NA,NA,NA,NA,NA,1082.4758702381268,27.46503970497533,8.424657116,0.359276844,0.419417555,1.324774405,0.511681765,0.564344597,0.610587685,NA,1.284444444,NA
389,Odisha,2010,,rice,kharif,NA,NA,NA,NA,NA,1053.7497045701664,27.59791966488487,7.132530601,0.397340395,0.440192781,1.393724364,0.505740569,0.595698491,0.624876076,NA,1.284444444,NA
390,Odisha,2011,,rice,kharif,NA,NA,NA,NA,NA,1122.1592447630276,26.81294009560033,8.818915374,0.376875986,0.417493847,1.327399508,0.505787074,0.581036707,0.616361453,NA,1.284444444,NA
391,Odisha,2012,,rice,kharif,NA,NA,NA,NA,NA,1197.7239693439517,26.786338404605264,8.225606889,0.368908919,0.404183757,1.286505332,0.511675535,0.572515609,0.637792492,NA,1.284444444,NA
392,Odisha,2013,,rice,kharif,NA,NA,NA,NA,NA,1409.7531236628756,26.44161826685855,7.234454657,0.38986295,0.414212469,1.332280558,0.508960832,0.59346518,0.649694954,NA,1.284444444,NA
393,Odisha,2014,,rice,kharif,NA,NA,NA,NA,NA,1244.8945757631998,27.05295924136513,7.89174036,0.377156432,0.438580804,1.433757178,0.506888424,0.579761235,0.630114443,NA,1.284444444,NA
394,Odisha,2015,,rice,kharif,NA,NA,NA,NA,NA,1006.9681236905683,27.422947933799342,7.867283695,0.408728816,0.456968827,1.490566038,0.498311781,0.62266295,0.637351717,NA,1.284444444,NA
395,Odisha,2016,,rice,kharif,NA,NA,NA,NA,NA,1030.9096303210642,26.515093351665296,8.307515297,0.387083533,0.426230517,1.378301887,0.50534619,0.593516295,0.640978493,NA,1.284444444,NA
396,Odisha,2017,,rice,kharif,NA,NA,NA,NA,NA,1160.5065295509994,27.046091180098685,7.40716979,0.387899657,0.432018048,1.436628384,0.507276699,0.583662093,0.650130974,NA,1.284444444,NA
397,Odisha,2018,,rice,kharif,NA,NA,NA,NA,NA,1232.9535037645776,26.51188258120888,7.847914377,0.3601506,0.422748154,1.371985234,0.509877162,0.554208748,0.619876529,NA,1.284444444,NA
398,Odisha,2019,,rice,kharif,NA,NA,NA,NA,NA,1286.1745934703044,26.935863294099505,7.082165182,0.395271355,0.430611157,1.42440525,0.510291817,0.596540995,0.640091075,NA,1.284444444,NA
399,Odisha,2020,,rice,kharif,NA,NA,NA,NA,NA,1157.9856780969392,27.30174496299342,7.31681439,0.402103087,0.440397867,1.442986054,0.508824776,0.604537907,0.643271063,NA,1.284444444,NA
421,Punjab,2000,,rice,kharif,2611000,9154000,405.3,256321870,678860,437.58814985440534,27.670217803030305,10.93065348,0.285259893,0.384916198,1.023620727,0.602847145,0.420275401,0.43825951,3.501764706,3.834057888,-0.332293182
422,Punjab,2001,,rice,kharif,2487000,8816000,479.3,253997310,646620,499.15708484410334,27.493154814749055,11.01711041,0.302093583,0.384488491,1.014961637,0.587346253,0.444431016,0.464981435,3.517058824,3.834057888,-0.316999064
423,Punjab,2002,,rice,kharif,2530000,8880000,301.8,239515100,632500,410.49347491765565,27.848377574573863,10.25080875,0.273252941,0.354149444,0.816057234,0.6124868,0.403496257,0.426710563,3.438823529,3.834057888,-0.395234359
424,Punjab,2003,,rice,kharif,2614000,9656000,451.7,258733720,627360,590.6666371205991,27.051833644057766,10.6638017,0.308771123,0.362890026,0.905370844,0.597134394,0.449497326,0.462287309,3.678235294,3.834057888,-0.155822594
425,Punjab,2004,,rice,kharif,2800000,10437000,366.4,303352000,588000,393.0373179840319,26.984852183948863,10.07046049,0.300996257,0.352404092,0.848465473,0.598528984,0.438390374,0.461965735,3.788823529,3.834057888,-0.045234359
426,Punjab,2005,,rice,kharif,2642000,10193000,566.7,316828640,554820,504.21322922995597,27.651849920099433,11.18482988,0.316505348,0.366611253,0.918797954,0.596830724,0.457174332,0.466674405,3.820588235,3.834057888,-0.013469653
427,Punjab,2006,,rice,kharif,2621000,10138000,569.6,334727910,576620,550.5336769290946,27.45132353811553,9.900738869,0.322335829,0.379769821,0.977237852,0.584620579,0.471908021,0.475964165,3.75,3.834057888,-0.084057888
428,Punjab,2007,,rice,kharif,2610000,10489000,527.2,348174000,417600,585.2248970353694,27.492194898200758,11.01100683,0.336463102,0.387263427,1.004987212,0.584173762,0.482524599,0.488933035,3.968,3.834057888,0.133942112
429,Punjab,2008,,rice,kharif,2735000,1.10E+07,691.3,391214400,246150,840.3049797205763,27.131983901515152,9.542043065,0.311064706,0.371982097,0.959590793,0.583999018,0.453968449,0.479681556,3.9855,3.834057888,0.151442112
430,Punjab,2009,,rice,kharif,2802000,11236000,371.3,436607640,476340,554.6554885321494,27.766042998342805,10.91232689,0.317692513,0.381534527,1.014961637,0.603345627,0.455908021,0.461591869,3.9775,3.834057888,0.143442112
431,Punjab,2010,,rice,kharif,2831000,10837000,392.7,470257410,679440,566.5636806975712,27.402543501420453,10.73718546,0.33408984,0.375306905,0.996675192,0.591319655,0.475127807,0.48543957,3.834,3.834057888,-5.79E-05
432,Punjab,2011,,rice,kharif,2818000,10542000,705.2,472071360,929940,786.8281177991267,27.451057202888258,9.642828574,0.33937754,0.39943734,1.085038363,0.584398148,0.491103209,0.50107779,3.7495,3.834057888,-0.084557888
433,Punjab,2012,,rice,kharif,2849000,11390000,338.9,429629200,883190,612.1094564434254,27.656331380208332,11.07102166,0.335055615,0.384488491,1.033759591,0.599383974,0.475194118,0.477206827,3.923636364,3.834057888,0.089578476
434,Punjab,2013,,rice,kharif,2851000,11267000,586.6,411940990,769770,654.9577670485685,27.418516216856062,9.629160275,0.337200535,0.397442455,1.084015345,0.580796025,0.488199465,0.496856107,3.834090909,3.834057888,3.30E-05
435,Punjab,2014,,rice,kharif,2894000,11107000,382.7,436878240,955020,414.53742173855954,27.813028971354168,10.34084742,0.325184492,0.388120205,1.023529412,0.592682182,0.475052941,0.4800005,3.728181818,3.834057888,-0.10587607
436,Punjab,2015,,rice,kharif,2975000,11823000,512.6,469782250,981750,490.6609012489066,27.246815074573863,10.0605873,0.330685561,0.397570332,1.068670077,0.589235539,0.485134759,0.493880166,3.923181818,3.834057888,0.08912393
437,Punjab,2016,,rice,kharif,3046000,12638000,635.9,466799500,1066100,433.93716355616397,28.18883907433712,9.603858054,0.33477754,0.40112532,1.151790281,0.585070539,0.48824385,0.493521759,4.066818182,3.834057888,0.232760294
438,Punjab,2017,,rice,kharif,3065000,13382000,497.5,482553600,1164700,506.0095367104267,27.691239790482953,8.799009247,0.327003743,0.390051151,1.078388747,0.581310227,0.481420856,0.497711334,4.252727273,3.834057888,0.418669385
439,Punjab,2018,,rice,kharif,3103000,12822000,585.5,503306600,1086050,689.6269599996282,27.682665275804926,9.647537967,0.331218182,0.382710997,1.011764706,0.592924482,0.481648128,0.50130387,4.011818182,3.834057888,0.177760294
440,Punjab,2019,,rice,kharif,3142000,12675000,653.2,539669920,1162540,554.8782705,28.106145685369317,9.387065018,0.362435294,0.414015345,1.215217391,0.588359914,0.516841711,0.52055689,3.930909091,3.834057888,0.096851203
441,Punjab,2020,,rice,kharif,NA,NA,NA,NA,NA,494.5819936999769,27.832353071732953,9.911601651,0.346464171,0.426534527,1.254475703,0.591388897,0.505431016,0.506397717,NA,3.834057888,NA
442,Sikkim,2000,,rice,kharif,15218,21358,2504.8,1493951.06,3956.68,1415.222209524777,9.884869893391928,13.41630554,0.154313636,0.237314228,0.904522543,0.599620893,0.267784091,0.343348721,1.4225,2.14775,-0.72525
443,Sikkim,2001,,rice,kharif,14900,21372,2372.5,1521737,3874,1713.6363085773255,9.783013237847221,12.57658696,0.182277273,0.241630435,0.9125,0.598897464,0.313990909,0.367203472,1.4275,2.14775,-0.72025
444,Sikkim,2002,,rice,kharif,14790,21220,2496.2,1400169.3,3697.5,1495.4007350140148,9.533700731065538,12.86256208,0.185859091,0.251959459,0.964189189,0.600490461,0.317268182,0.371712933,1.4325,2.14775,-0.71525
445,Sikkim,2003,,rice,kharif,14740,21190,2838.1,1458965.2,3537.6,1875.8144089000093,9.930653042263454,11.62371864,0.181488636,0.225923913,0.858695652,0.615482095,0.319090909,0.380874645,1.4275,2.14775,-0.72025
446,Sikkim,2004,,rice,kharif,9070,21610,1650.5,982643.8,1904.7,1462.801772090296,9.268793741861979,13.3967221,0.179406818,0.210543478,0.766304348,0.602206957,0.304427273,0.35876443,4.7875,2.14775,2.63975
447,Sikkim,2005,,rice,kharif,9790,23690,2041.6,1174016.8,2055.9,1539.4517972394824,9.843570285373264,13.28325712,0.196252273,0.238478261,0.9125,0.609134718,0.343070455,0.371949728,5.3425,2.14775,3.19475
448,Sikkim,2006,,rice,kharif,9200,21450,2270.2,1174932,2024,1567.9208572672474,9.911196391,12.9987031,0.208513636,0.250108696,0.986956522,0.613591119,0.357865909,0.390553788,4.84,2.14775,2.69225
449,Sikkim,2007,,rice,kharif,11860,19480,2003.4,1582124,1897.6,1700.637143149972,10.214997185601128,13.28184769,0.198088636,0.230217391,0.8625,0.600061249,0.329884091,0.363655864,1.5475,2.14775,-0.60025
450,Sikkim,2008,,rice,kharif,13000,22230,2247.5,1859520,1170,1770.9505107154448,9.697033352322048,11.67719474,0.179990909,0.23,0.885869565,0.610789593,0.310643182,0.372215034,1.5925,2.14775,-0.55525
451,Sikkim,2009,,rice,kharif,12270,20930,2176.6,1911911.4,2085.9,1648.9175286408927,10.098052130805122,13.04015761,0.184322727,0.245326087,0.931521739,0.609481252,0.316434091,0.360032358,1.595,2.14775,-0.55275
452,Sikkim,2010,,rice,kharif,12140,20973,2527,2016575.4,2913.6,1919.784566750129,10.377644856770834,11.79128882,0.175586364,0.207771739,0.75,0.603630254,0.305329545,0.377873639,1.6225,2.14775,-0.52525
453,Sikkim,2011,,rice,kharif,12070,20880,2585.486364,2021966.4,3983.1,1433.7135591101314,9.753614637586805,12.73934916,0.1873,0.229619565,0.8875,0.611748307,0.316195455,0.375898649,1.6225,2.14775,-0.52525
454,Sikkim,2012,,rice,kharif,11920,21340,3006.9,1797536,3695.2,1761.160348992381,9.965932210286459,13.74312723,0.197856818,0.24298913,0.892391304,0.594087526,0.342093182,0.378319428,1.7175,2.14775,-0.43025
455,Sikkim,2013,,rice,kharif,11158,20260,2567.6,1612219.42,3012.66,1690.0279366125662,10.52933078342014,12.05607595,0.188597727,0.241630435,0.948913043,0.618356601,0.324184091,0.379111325,1.76,2.14775,-0.38775
456,Sikkim,2014,,rice,kharif,11040,20070,2627,1666598.4,3643.2,1679.8756901423137,10.564100477430555,12.89401065,0.193034091,0.2375,0.894565217,0.597525196,0.321354545,0.364214189,1.76,2.14775,-0.38775
457,Sikkim,2015,,rice,kharif,10669,19687,2949.1,1684741.79,3520.77,1867.0685953158472,10.802558898925781,13.30594324,0.205922727,0.252608696,0.976086957,0.598391766,0.359625,0.378069797,1.7925,2.14775,-0.35525
458,Sikkim,2016,,rice,kharif,10481,19453,2971.6,1606213.25,3668.35,1977.650337052014,9.058224996,12.61641607,0.178406818,0.224130435,0.861956522,0.594492172,0.299061364,0.361852156,1.8075,2.14775,-0.34025
459,Sikkim,2017,,rice,kharif,9501,17636,2873.6,1495837.44,3610.38,2019.8472845852375,9.662624783,12.74264611,0.205363636,0.252119565,0.986413043,0.586690482,0.351059091,0.396575162,1.815,2.14775,-0.33275
460,Sikkim,2018,,rice,kharif,9256,17182,3350.1,1501323.2,3239.6,2028.246166229248,8.279202779134115,12.8026918,0.196754545,0.246956522,0.926630435,0.592720488,0.339963636,0.383928608,1.82,2.14775,-0.32775
461,Sikkim,2019,,rice,kharif,8685,16137,2740,1491735.6,3213.45,1879.240933932364,9.224704319,13.21589286,0.202763636,0.246141304,0.941847826,0.601073516,0.349288636,0.380636439,1.8225,2.14775,-0.32525
462,Sikkim,2020,,rice,kharif,NA,NA,NA,NA,NA,2358.1225481670763,9.893514845106337,11.5797202,0.180475,0.244945652,0.951086957,0.596342129,0.305636364,0.353005421,NA,2.14775,NA
463,Tamil Nadu,2000,,rice,kharif,2113344,7217903,971.1,207466980.5,549469.44,611.4817772654551,27.012547084263392,11.55810233,0.296853488,0.348386239,0.940677754,-0.106476896,0.4748074,0.485690206,3.611785714,3.53165298,0.080132734
464,Tamil Nadu,2001,,rice,kharif,2059878,6583630,481.3,210375340.1,535568.28,379.4052527927927,27.31362130301339,10.14854165,0.297584144,0.34437816,0.928109201,0.53127954,0.460316068,0.492232299,3.532857143,3.53165298,0.001204163
465,Tamil Nadu,2002,,rice,kharif,1516537,3577108,315.9,143570557.8,379134.25,289.1061323561839,27.622187151227678,11.87569593,0.289096829,0.329384035,0.876618479,0.537590795,0.457447569,0.445733954,2.884642857,3.53165298,-0.647010123
466,Tamil Nadu,2003,,rice,kharif,1396651,3222776,345.6,138240516,335196.24,349.5361994753991,27.513270786830358,10.72352007,0.310217759,0.341784631,0.928109201,0.535035503,0.490506131,0.480777617,2.728214286,3.53165298,-0.803438694
467,Tamil Nadu,2004,,rice,kharif,1872822,5061622,1034,202901535.5,393292.62,697.0665205126362,27.095633370535715,9.34902368,0.30609852,0.332805865,0.896157735,0.535748298,0.483039958,0.495228638,3.015172414,3.53165298,-0.516480566
468,Tamil Nadu,2005,,rice,kharif,2050455,5209433,1364.1,245890563.6,430595.55,839.8722489318677,27.39387904575893,9.599036684,0.315512262,0.337608696,0.900859454,0.52809946,0.502210359,0.501070507,2.895517241,3.53165298,-0.636135739
469,Tamil Nadu,2006,,rice,kharif,1931397,6610607,927.9,246658710.9,424907.34,704.5947191078748,27.34377186333955,10.47928594,0.315336575,0.343109201,0.922244692,0.52915174,0.488088795,0.494811992,3.584827586,3.53165298,0.053174606
470,Tamil Nadu,2007,,rice,kharif,1789170,5039954,1067.2,238675278,286267.2,674.1588987206774,27.105235541044777,10.05879996,0.316384355,0.347360971,0.929019211,0.528300183,0.49681797,0.51070981,3.213793103,3.53165298,-0.317859877
471,Tamil Nadu,2008,,rice,kharif,1931603,5183385,1201.9,276296493.1,173844.27,864.0562672689557,27.230483325559703,10.08657191,0.322141438,0.35359454,0.954044489,0.519230658,0.506412685,0.513921332,3.562580645,3.53165298,0.030927665
472,Tamil Nadu,2009,,rice,kharif,1845553,5665258,928.5,287574068.5,313744.01,735.1137629,26.999981780550375,10.86622509,0.303640169,0.340889788,0.916076845,0.526291668,0.472114376,0.456274505,3.539677419,3.53165298,0.008024439
473,Tamil Nadu,2010,,rice,kharif,1905726,5792415,1095.2,316560145.9,457374.24,821.3938757143915,26.116899632695894,9.548413031,0.339439112,0.34437816,0.923710819,0.526686665,0.521564271,0.533810198,3.597419355,3.53165298,0.065766375
474,Tamil Nadu,2011,,rice,kharif,1903772,7458657,926.5,318919885.4,628244.76,939.3992797894138,26.148657955340486,9.793871881,0.333615222,0.358215369,0.965773509,0.523248309,0.517668922,0.521251895,4.226451613,3.53165298,0.694798633
475,Tamil Nadu,2012,,rice,kharif,1493276,4050334,706.8,225186020.8,462915.56,797.9171271800994,26.296383074860074,10.64391365,0.309167019,0.360136502,0.970171891,0.521309512,0.485049471,0.466245376,3.293225806,3.53165298,-0.238427174
476,Tamil Nadu,2013,,rice,kharif,1725730,7115195,740.9,249350727.7,465947.1,614.4787465326488,26.042992435284514,10.60773657,0.307479915,0.321759353,0.858240647,0.529672137,0.475817548,0.477167022,4.491935484,3.53165298,0.960282504
477,Tamil Nadu,2014,,rice,kharif,1794991,7949437,911.3,270971841.4,592347.03,664.2158974973219,26.519301684934703,9.888733552,0.318454334,0.342977755,0.921132457,0.531894526,0.488363002,0.490382199,4.730322581,3.53165298,1.198669601
478,Tamil Nadu,2015,,rice,kharif,2000212,7374681,1201.9,315853476.9,660069.96,751.6782057,26.739919178521454,10.07349523,0.345628541,0.379757331,1.051617796,0.515606883,0.533378436,0.530493314,4.061290323,3.53165298,0.529637343
479,Tamil Nadu,2016,,rice,kharif,1442841,3554113,912.4,221115383.3,504994.35,361.43879594770925,27.737836695429106,11.9576314,0.323866808,0.36491911,0.984833165,0.513948978,0.504462156,0.47513032,3.068387097,3.53165298,-0.463265883
480,Tamil Nadu,2017,,rice,kharif,NA,NA,NA,NA,NA,683.8799629590341,27.70089493936567,9.411653163,0.335330655,0.345364004,0.948634985,0.532128502,0.515621353,0.514072822,NA,3.53165298,NA
481,Tamil Nadu,2018,,rice,kharif,NA,NA,NA,NA,NA,655.8357436701656,27.34615132346082,10.3693383,0.32304926,0.355899899,0.962588473,0.526363452,0.503547357,0.504968863,NA,3.53165298,NA
482,Tamil Nadu,2019,,rice,kharif,NA,NA,NA,NA,NA,727.7290382260722,27.693512418376866,8.861863074,0.321956237,0.343614762,0.925480283,0.534152224,0.48791649,0.48513037,NA,3.53165298,NA
483,Tamil Nadu,2020,,rice,kharif,NA,NA,NA,NA,NA,707.9000221193901,27.568220907182837,9.496097102,0.357398943,0.375778564,1.037563195,0.524236834,0.554751374,0.551662107,NA,3.53165298,NA
484,Telangana,2000,,rice,kharif,NA,NA,NA,NA,NA,988.1316306346229,27.15126473563058,11.46740021,0.332163397,0.376005115,1.026355908,0.508966732,0.51476866,0.604948942,NA,3.097264881,NA
485,Telangana,2001,,rice,kharif,NA,NA,NA,NA,NA,865.5016027409583,27.524287632533483,10.39726316,0.310687799,0.377168192,1.017791762,0.508870916,0.470709809,0.602695361,NA,3.097264881,NA
486,Telangana,2002,,rice,kharif,NA,NA,NA,NA,NA,682.0144809982074,27.583465576171875,12.57373199,0.326724402,0.383221906,1.004480797,0.508252259,0.500867464,0.577431785,NA,3.097264881,NA
487,Telangana,2003,,rice,kharif,NA,NA,NA,NA,NA,931.7115793,27.827104840959823,10.95524415,0.343533254,0.366590389,0.98993135,0.512002802,0.526643301,0.61754322,NA,3.097264881,NA
488,Telangana,2004,,rice,kharif,NA,NA,NA,NA,NA,650.9845381488225,27.434906005859375,11.68516039,0.340262679,0.377168192,1.017791762,0.502108674,0.515950957,0.587503041,NA,3.097264881,NA
489,Telangana,2005,,rice,kharif,NA,NA,NA,NA,NA,1084.2166446525869,27.516287667410715,10.72900127,0.346004067,0.351069794,0.948569794,0.51349012,0.521842584,0.618616167,NA,3.097264881,NA
490,Telangana,2006,,rice,kharif,NA,NA,NA,NA,NA,880.3571914637994,27.83683122907366,9.34304389,0.3421,0.364279176,0.973684211,0.507533196,0.525009809,0.604226222,NA,3.097264881,NA
491,Telangana,2007,,rice,kharif,NA,NA,NA,NA,NA,864.2770496331422,27.437589372907365,11.74753465,0.360067703,0.383323799,1.035469108,0.507147928,0.541592584,0.638286371,NA,3.097264881,NA
492,Telangana,2008,,rice,kharif,NA,NA,NA,NA,NA,948.0620662507469,27.65639386858259,10.65015303,0.318292105,0.358072082,0.961441648,0.505227015,0.491674402,0.597247893,NA,3.097264881,NA
493,Telangana,2009,,rice,kharif,NA,NA,NA,NA,NA,616.6085438451597,27.715992518833705,11.98705492,0.317674641,0.350354691,0.927745995,0.513645092,0.488247847,0.552030567,NA,3.097264881,NA
494,Telangana,2010,,rice,kharif,NA,NA,NA,NA,NA,1222.197905804962,27.043692452566965,7.984754065,0.363162201,0.378707094,1.041590389,0.512127798,0.553837799,0.654757356,NA,3.097264881,NA
495,Telangana,2011,,rice,kharif,NA,NA,NA,NA,NA,653.0005733815154,26.73850359235491,11.41113171,0.344457416,0.373014874,1.008066362,0.507747408,0.520132775,0.602841881,NA,3.097264881,NA
496,Telangana,2012,,rice,kharif,NA,NA,NA,NA,NA,1001.7033579913633,26.317143031529017,10.58145334,0.351691388,0.381956522,1.04902746,0.512620262,0.534330383,0.627724171,NA,3.097264881,NA
497,Telangana,2013,,rice,kharif,1166334,3768045,1348.7,168523599.7,314910.18,1252.3287677130263,25.838788713727677,9.173802345,0.365798325,0.373386728,1.035926773,0.507981494,0.548880144,0.665793621,3.115555556,3.097264881,0.018290675
498,Telangana,2014,,rice,kharif,920307,2854873,746.4,138929544.7,303701.31,679.5055940551683,26.974238804408483,10.75580718,0.350079426,0.382562929,1.046510297,0.499253583,0.532830383,0.59659597,2.958888889,3.097264881,-0.138375992
499,Telangana,2015,,rice,kharif,748713,2197030,747.9,118229269.8,247075.29,764.1282309,27.63535635811942,10.60714935,0.364448804,0.39756865,1.096167048,0.49270269,0.553117943,0.608735651,2.822222222,3.097264881,-0.275042659
500,Telangana,2016,,rice,kharif,889351,3028634,942.6,136293040.8,311272.85,1036.8304063233413,26.887547084263392,11.17393819,0.349561005,0.369050343,1.007723112,0.507647064,0.518099761,0.611416295,3.229666667,3.097264881,0.132401786
501,Telangana,2017,,rice,kharif,1046987,2946004,815.7,164837633.3,397855.06,841.4398915235486,27.280909946986608,9.942405661,0.38807177,0.402459954,1.134553776,0.501813923,0.571993541,0.660884932,2.672333333,3.097264881,-0.424931548
502,Telangana,2018,,rice,kharif,1189264,4135049,1350.3,192898620.8,416242.4,841.0448073283104,27.292999267578125,11.10406842,0.324257177,0.366355835,0.987814645,0.511508357,0.490682297,0.585468427,3.3065625,3.097264881,0.209297619
503,Telangana,2019,,rice,kharif,1631151,5985349,1031.7,280166495.8,603525.87,1040.442273184657,27.814468383789062,8.780583802,0.370528947,0.389181922,1.121052632,0.523391466,0.537539952,0.619718892,3.575625,3.097264881,0.478360119
504,Telangana,2020,,rice,kharif,NA,NA,NA,NA,NA,1304.8044190457356,27.574475969587052,9.43041436,0.385486842,0.395772311,1.113215103,0.510674258,0.574043541,0.660462343,NA,3.097264881,NA
